CHEMONTID:0000163	Caprolactams	Cyclic amides of caproic acid. Caproic acid is the carboxylic acid derived from hexane with the general formula C5H11COOH.	CHEMONTID:0000160
CHEMONTID:0000164	Delta lactams	Cyclic organic compounds containing a piperidin-2-one moiety.	CHEMONTID:0000160
CHEMONTID:0000165	Gamma lactams	Organic compounds containing a gamma-lactam moiety, which consists of a five-member lactam ring.	CHEMONTID:0000160
CHEMONTID:0000166	Thiolactams	Cyclic thioamides, obtained by replacing the oxygen atom from a lactam ring with sulfur.	CHEMONTID:0000002
CHEMONTID:0000167	Carbapenems	Beta-lactam derivatives in which the beta-lactam ring shares the nitrogen atom with a pyrrole-2-carboxylic acid.	CHEMONTID:0000162
CHEMONTID:0000168	Cephems	Organic compounds containing the 5-thia-1-azabicyclo[4.2.0]oct-2-en-8-one nucleus.	CHEMONTID:0000162
CHEMONTID:0000169	Clavams	Organic compounds containing a 4-oxa-1-azabicyclo[3.2.0]heptan-7-one moiety. Clavams are similar to penams, but with an oxygen substituted for the sulfur in the penam skeleton.	CHEMONTID:0000162
CHEMONTID:0000170	Monobactams	Compounds comprising beta-lactam ring is alone and not fused to another ring.	CHEMONTID:0000162
CHEMONTID:0000171	Oxacephems	Organic compounds containing the oxacepehem skeleton, which is similar to a cephem, but with oxygen substituted for the sulfur.	CHEMONTID:0000162
CHEMONTID:0000172	Penams	Organic heterocyclic compounds containing the 4-thia-1-azabicyclo[3.2.0]heptan-7-one structure.	CHEMONTID:0000162
CHEMONTID:0000173	Cephalosporins	Compounds containing a 1,2-thiazine fused to a 2-azetidinone to for a oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid moiety or a derivative thereof.	CHEMONTID:0000168
CHEMONTID:0000174	Penicillins	Organic compounds containing the penicillin core structure, which is structurally characterized by a penam ring bearing two methyl groups at position 2, and an amide group at position 6 [starting from the sulfur atom at position 1].	CHEMONTID:0000172
CHEMONTID:0000175	Glycerolipids	Lipids formed by joining fatty acids to glycerol by ester bonds.	CHEMONTID:0000012
CHEMONTID:0000176	Benzoic acids and derivatives	Organic compounds containing a carboxylic acid substituent attached to a benzene ring.	CHEMONTID:0002279
CHEMONTID:0000177	Imidazopyridinones	Compounds containing an imidazopyridine moiety where the pyridine ring bears a ketone group.	CHEMONTID:0000328
CHEMONTID:0000178	Benzamides	Organic compounds containing a carboxamido substituent attached to a benzene ring.	CHEMONTID:0000176
CHEMONTID:0000179	Hippuric acids and derivatives	Compounds containing a hippuric acid or a derivative, with a structure characterized the presence of a benzoyl group linked to the N-terminal of a glycine.	CHEMONTID:0000178
CHEMONTID:0000180	Oleanane triterpenoids	Triterpenoids with a structure based on the oleanane skeleton, an 4,4,6a,8a,11,14b-heptamethyl-hexadecahydropicene derivative.	CHEMONTID:0001553
CHEMONTID:0000181	Tetracyclines	Polyketides having an octahydrotetracene-2-carboxamide skeleton, substituted with many hydroxy and other groups.	CHEMONTID:0000261
CHEMONTID:0000182	Catecholamines and derivatives	Compounds containing 4-(2-Aminoethyl)pyrocatechol [4-(2-aminoethyl)benzene-1,2-diol] or a derivative thereof formed by substitution.	CHEMONTID:0000135
CHEMONTID:0000183	Tryptamines and derivatives	Compounds containing the tryptamine backbone, which is structurally characterized by an indole ring substituted at the 3-position by an ethanamine.	CHEMONTID:0000211
CHEMONTID:0000184	Pheniramines	Compounds containing a pheniramine moiety, which is structurally characterized by the presence of a 2-benzylpyridine linked to an dimethyl(propyl)amine to form a dimethyl[3-phenyl-3-(pyridin-2-yl)propyl]amine skeleton.	CHEMONTID:0000089
CHEMONTID:0000185	Phenylmethylamines	Compounds containing a phenylmethtylamine moiety, which consists of a phenyl group substituted by an methanamine.	CHEMONTID:0002279
CHEMONTID:0000186	Phenethylamines	Compounds containing a phenethylamine moiety, which consists of a phenyl group substituted at the second position by an ethan-1-amine.	CHEMONTID:0002279
CHEMONTID:0000187	Phenylpropylamines	Compounds containing a phenylpropylamine moiety, which consists of a phenyl group substituted at the third carbon by an propan-1-amine.	CHEMONTID:0002279
CHEMONTID:0000188	Amphetamines and derivatives	Organic compounds containing or derived from 1-phenylpropan-2-amine.	CHEMONTID:0000186
CHEMONTID:0000189	Piperazines	Compounds containing a piperazine ring, which is a saturated aliphatic six-member heterocyclic with two nitrogen atoms at positions 1 and 4, as well as four carbon atoms.	CHEMONTID:0002389
CHEMONTID:0000190	Methoxyphenols	Compounds containing a methoxy group attached to the benzene ring of a phenol moiety.	CHEMONTID:0000134
CHEMONTID:0000191	Diazaspirononane derivatives	Organic heterocyclic compounds that contain a nine-membered saturated bicyclic moiety, consisting of two aliphatic saturated rings in a spiro-configuration, each of which contain a nitrogen atom. The bicyclic moiety is made up of two nitrogen and seven carbon atoms.	CHEMONTID:0000002
CHEMONTID:0000192	Cyclopyrrolones	Compounds belonging to a family of pyridin-2-ylpyrrole based chemicals. The pyrrole is usually fused to a benzene, pyrimidine, or dithiin.	CHEMONTID:0000343
CHEMONTID:0000193	Dioxoles	Compounds containing a dioxole ring, which is a five-membered unsaturated ring of two oxygen atoms and three carbon atoms. The dioxoles are divided in meta-dioxoles, and ortho-dioxoles.	CHEMONTID:0000002
CHEMONTID:0000194	Nitrofurans	Compounds containing a furan ring which bears a nitro group.	CHEMONTID:0000076
CHEMONTID:0000195	Piperidines	Compounds containing a piperidine ring, which is a saturated aliphatic six-member ring with one nitrogen atom and five carbon atoms.	CHEMONTID:0000002
CHEMONTID:0000196	Oxazolidinones	Compounds containing an oxazolidinone moiety, which is an oxazolidine bearing a ketone group.	CHEMONTID:0000108
CHEMONTID:0000197	Oxazolidinediones	Compounds containing an oxazolidine ring which bears two ketones.	CHEMONTID:0000196
CHEMONTID:0000198	Oligosaccharides	Carbohydrates made up of 3 to 10 monosaccharide units linked to each other through glycosidic bonds.	CHEMONTID:0000011
CHEMONTID:0000199	Thioxanthenes	Organic polycyclic compounds containing a thioxanthene moiety, which is an aromatic tricycle derived from xanthene by replacing the oxygen atom with a sulfur atom.	CHEMONTID:0003413
CHEMONTID:0000200	Xanthenes	Polycyclic aromatic compounds containing a xanthene moiety, which consists of two benzene rings joined to each other by a pyran ring.	CHEMONTID:0002817
CHEMONTID:0000201	Tocopherols	Vitamin E derivatives containing a saturated trimethyltridecyl chain attached to the carbon C6 atom of a benzopyran ring system. The differ from tocotrienols that contain an unsaturated trimethyltrideca-3,7,11-trien-1-yl chain.	CHEMONTID:0001546
CHEMONTID:0000202	Psoralens	Organic compounds containing a psoralen moiety, which consists of a furan fused to a chromenone to for 7H-furo[3,2-g]chromen-7-one.	CHEMONTID:0002569
CHEMONTID:0000203	Thioxanthones	Compounds containing a thioxanthene moiety which bears an ketone group.	CHEMONTID:0000199
CHEMONTID:0000204	Xanthones	Polycyclic aromatic compounds containing a xanthene moiety conjugated to a ketone group at carbon 9. Xanthene is a tricyclic compound made up of two benzene rings linearly fused to each other through a pyran ring.	CHEMONTID:0000200
CHEMONTID:0000205	Pyrazolones	Compounds containing a pyrazole ring which bears a ketone.	CHEMONTID:0000088
CHEMONTID:0000206	Cinnolines	Organic aromatic compounds containing a benzene fused to a pyridazine ring.	CHEMONTID:0004789
CHEMONTID:0000207	Phthalazines	Compounds containing a phthalazine moiety, which consists of a benzene ring fused to a pyridazine, forming a 2,3-benzodiazine skeleton.	CHEMONTID:0004789
CHEMONTID:0000208	Pyridazinones	Compounds containing a pyridazine ring which bears a ketone.	CHEMONTID:0000074
CHEMONTID:0000209	Phthalazinones	Compounds containing a phthalazine bearing a ketone group.	CHEMONTID:0000207
CHEMONTID:0000210	Carbazoles	Compounds containing a three ring system containing a pyrrole ring fused on either side to a benzene ring.	CHEMONTID:0000211
CHEMONTID:0000211	Indoles and derivatives	Organic compounds containing an indole, which is a bicyclic ring system made up of a six-membered benzene ring fused to a five-membered nitrogen-containing pyrrole ring.	CHEMONTID:0000002
CHEMONTID:0000212	Porphyrins	Compounds containing a fundamental skeleton of four pyrrole nuclei united through the alpha-positions by four methine groups to form a macrocyclic structure.	CHEMONTID:0001455
CHEMONTID:0000213	Pyrrolopyridines	Compounds containing a pyrrolopyridine moiety, which consists of a pyrrole ring fused to a pyridine. Pyrrole is 5-membered ring consisting of four carbon atoms and one nitrogen atom. Pyridine is a 6-membered ring consisting of five carbon atoms and one nitrogen center.	CHEMONTID:0000002
CHEMONTID:0000214	Hydroxyeicosapentaenoic acids	Eicosanoic acids with an attached hydroxyl group and five CC double bonds.	CHEMONTID:0000513
CHEMONTID:0000215	Sugar acids and derivatives	Compounds containing a saccharide unit which bears a carboxylic acid group.	CHEMONTID:0000011
CHEMONTID:0000216	Indolizines	Polycyclic  compounds containing an indolizine moiety, which is characterized by the presence of a pyrrole ring fused to a pyridine(Pyrrolo[1,2-a]pyridine).	CHEMONTID:0000213
CHEMONTID:0000217	Pyrazolidines	Compounds containing a pyrazolidine ring, which is a five-member saturated aliphatic ring with two nitrogen atoms (at positions 1 and 2) and three carbon atoms.	CHEMONTID:0002491
CHEMONTID:0000218	Pyrrolidines	Compounds containing a pyrrolidine ring, which is a five-membered saturated aliphatic heterocycle with one nitrogen atom and four carbon atoms.	CHEMONTID:0000002
CHEMONTID:0000219	Pyrrolizines	Compounds containing a pyrrolizine moiety, which consists of a pyrrole ring fused to a pyrrolidine ring.	CHEMONTID:0000002
CHEMONTID:0000220	Pyrrolizidines	Compounds containing a pyrrolizidine, which is a bicyclic ring system made up of two fused pyrrolidine ring sharing a nitrogen atom.	CHEMONTID:0000002
CHEMONTID:0000221	Quinolizidines	Compounds containing a quinolizidine moiety, which is a  octahydro-2H-quinolizine derivative.	CHEMONTID:0000002
CHEMONTID:0000222	Quinolizines	Compounds containing a quinolizine moiety, which consists of two fused pyridine rings sharing a nitrogen atom.	CHEMONTID:0000002
CHEMONTID:0000223	Hydrophenanthrenes	A phenanthrene derivative where at least one ring CC bond is substituted by hydrogenation.	CHEMONTID:0000025
CHEMONTID:0000224	Thiadiazines	Cyclic organic compounds containing a thiadiazine ring, which is a six-member unsaturated heterocycle made up of one sulfur atom and two nitrogen atoms.	CHEMONTID:0000002
CHEMONTID:0000225	Nitrothiazoles	Compounds containing a thiazole ring which bears a nitro group.	CHEMONTID:0000095
CHEMONTID:0000226	Thiazolidines	Heterocyclic compounds containing a five-member saturated aliphatic ring with one nitrogen atom, one sulfur atom, three carbon atoms.	CHEMONTID:0002491
CHEMONTID:0000227	Thiazolidinones	Heterocyclic compounds containing a thiazolidinone ring which bears one ketone group.	CHEMONTID:0000226
CHEMONTID:0000228	Thiazolidinediones	Heterocyclic compounds containing a thiazolidine ring which bears two ketone groups.	CHEMONTID:0000227
CHEMONTID:0000229	Thiazolines	Heterocyclic compounds containing a five-member unsaturated aliphatic ring with one nitrogen atom, one sulfur atom, three carbon atoms.	CHEMONTID:0002490
CHEMONTID:0000230	Organic superoxides	Organic compounds containing a superoxide oxyanion.	CHEMONTID:0000463
CHEMONTID:0000231	Benzothiepins	Organic compounds containing a benzene fused to a thiepine ring (a seven-membered ring with six carbon atoms and one sulfur atom).	CHEMONTID:0000002
CHEMONTID:0000232	Dibenzothiepins	Compounds containing a dibenzothiepin moiety, which consists of two benzene connected by a thiepine ring.	CHEMONTID:0000231
CHEMONTID:0000233	Thiolanes	Organic compounds containing thiolane, a five-member saturated ring containing four carbon atoms and a sulfur atom.	CHEMONTID:0000002
CHEMONTID:0000234	Triazolones	Compounds containing a triazole ring which bears a ketone group.	CHEMONTID:0000099
CHEMONTID:0000235	Triazolidines	Compounds containing  a five-member saturated aliphatic ring of two carbon atoms and three nitrogen atoms.	CHEMONTID:0002491
CHEMONTID:0000236	Ellagic acids and derivatives	Compounds containing an ellagic acid moiety (4,4',5,5',6,6'-Hexahydroxydiphenic acid 2,6,2',6'-dilactone) or a derivative thereof.	CHEMONTID:0002448
CHEMONTID:0000237	Acyl monophosphates	Organic compounds containing a monophosphate linked to an acyl group. They have the general structure  R-CO-P(O)(O)OH, R=H or organyl.	CHEMONTID:0004781
CHEMONTID:0000238	Tannins	Naturally occurring polyphenols which be categorized into four main classes: hydrolyzable tannin (based on ellagic acid or gallic acid), condensed tannins (made of oligomeric or polymeric proanthocyanidins), complex tannins (made of a catechin bound to a gallotannin or elagitannin), and phlorotannins (oligomers of phloroglucinol).	CHEMONTID:0000261
CHEMONTID:0000239	Indolizinoquinolines	Polycyclic aromatic compounds containing an indolizine fused to a quinonline.	CHEMONTID:0001253
CHEMONTID:0000240	Camptothecins	Heterocyclic compounds comprising a planar pentacyclic ring structure, that includes a pyrrolo[3,4-beta]-quinoline moiety (rings A, B and C), conjugated pyridone moiety (ring D) and one chiral center at position 20 within the alpha-hydroxy lactone ring with (S) configuration (the E-ring).	CHEMONTID:0000279
CHEMONTID:0000241	Pyranoindolizines	Polycyclic aromatic compounds containing a pyran ring fused to an indolizine moiety.	CHEMONTID:0000216
CHEMONTID:0000242	Nitroimidazoles	Compounds containing an imidazole ring which bears a nitro group.	CHEMONTID:0002310
CHEMONTID:0000243	Thienoimidazoles	Heterocyclic compounds containing a thiophene ring fused to an imidazole ring. Thiophene is 5-membered ring consisting of four carbon atoms and one sulfur atom. Imidazole is 5-membered ring consisting of three carbon and two nitrogen centers at the 1- and 3-positions.	CHEMONTID:0000002
CHEMONTID:0000244	Biotin and derivatives	Organic compounds containing a ureido (tetrahydroimidizalone) ring fused with a tetrahydrothiophene ring.	CHEMONTID:0000002
CHEMONTID:0000245	Purines and purine derivatives	Aromatic heterocyclic compounds containing a purine moiety, which is formed a pyrimidine-ring ring fused to an imidazole ring.	CHEMONTID:0001797
